Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
327,5123712,"Rony K Roy","2020-09-11 20:40:41",0.591,5,"ronyroy,solyjames"
328,5303423,ZH,"2020-08-18 03:27:34",0.591,2,huangzihan
329,5186723,"Gowtham Prudhvi","2020-07-23 03:27:18",0.591,2,gowthamprudhvi
330,5304595,sutehageyoutube,"2020-07-23 08:15:08",0.591,1,nardtree
331,5124111,Spartan300,"2020-08-28 11:31:31",0.591,6,jangolobster
332,5195974,AIG_MC,"2020-08-26 14:23:36",0.591,17,"e062677,gauravdhama11,hardikwadhwa1122,nidhimulay"
333,5306159,[Deleted],"2020-07-23 14:39:26",0.591,1,del=dfdf08aa7d319389
334,5130569,[Deleted],"2020-07-24 08:13:03",0.591,2,del=8d35da6518b7c5c8
335,5128161,shubhamshukla,"2020-07-23 16:42:11",0.591,2,shubham9455999082
336,5152220,"Masahiro Yamada","2020-09-05 01:09:57",0.591,14,masapen
337,5119115,MithileshThakkar,"2020-07-24 03:59:26",0.591,5,mithilesh16
338,5310878,yk_9882,"2020-07-24 16:52:39",0.591,1,yutakudo
339,5312692,"Siddhi Agarwal","2020-07-25 06:44:24",0.591,1,siddhiagarwal
340,5314765,serangu,"2020-07-25 19:00:16",0.591,2,serangu
341,5311773,ABUMAZ99,"2020-07-25 20:37:59",0.591,2,abumaz99
342,5289906,cold冷星辰,"2020-09-06 07:52:08",0.591,17,a406161167
343,5151729,digimagi,"2020-09-01 14:26:26",0.591,4,digimagi
344,5315789,"Good Day","2020-07-26 04:01:53",0.591,1,gofarther
345,5117168,TMOQ,"2020-07-26 04:02:11",0.591,3,tyamash
346,5193657,"Top Gold","2020-09-15 14:23:22",0.591,5,"bopengiowa,gregpawin"
347,5293940,"Richard Lutz","2020-08-09 13:39:07",0.591,3,richardlutz
348,5285916,Tiantianxiangshang,"2020-07-26 18:34:49",0.591,1,zxzhijia
349,5319732,"Divyansh Agrawal","2020-07-27 06:14:54",0.591,1,divyansh22
350,5117444,"Akash G","2020-08-18 03:39:19",0.591,8,akashsuper2000
351,5320154,"Yohei Kondo","2020-07-28 17:00:05",0.591,3,yoheikondo
352,5113970,"Mark Conway","2020-09-09 11:35:08",0.591,6,mconway
353,5273034,Statking,"2020-09-14 14:36:59",0.591,5,deepkim
354,5272183,RS,"2020-08-06 11:29:44",0.591,4,ra7967
355,5319275,jayanth97,"2020-08-05 05:18:48",0.591,2,jayanth97
356,5326744,vecxoz,"2020-09-10 13:45:44",0.591,2,vecxoz
357,5168856,Tatsuya,"2020-08-02 11:20:44",0.591,3,tatsuya214355
358,5329663,okazaki2019,"2020-08-07 01:31:44",0.591,3,okazaki2019
359,5137569,"Your Ad Could Be Here","2020-07-30 10:47:30",0.591,5,fokinna
360,5187073,"Ted K","2020-07-30 02:06:39",0.591,3,socated
361,5140693,"Nah... I used only a linear regression","2020-08-02 21:05:33",0.591,10,"mishkanaservere,pussymipt"
362,5334125,"Zhang Yanping","2020-08-06 07:25:01",0.591,3,crayfish
363,5335249,"Akash Manna","2020-07-30 17:51:18",0.591,1,akashmanna
364,5324644,nodab,"2020-09-14 01:09:02",0.591,31,"beechang,gayeonlee,leeeunyeol"
365,5113665,"Anatoly Levchik","2020-07-31 13:54:49",0.591,1,mirthless
366,5335140,"[Deleted] 2490dca1-bd05-4d7c-9a33-7ab3f0ac5316","2020-07-31 16:25:02",0.591,1,del=b0d2f460ae6d2184
367,5339772,YH,"2020-09-05 04:46:19",0.591,3,shiiiirouu
368,5344571,RChamp,"2020-08-02 02:16:02",0.591,1,shwetank3
369,5294072,"Hao Yun Lai","2020-09-08 00:33:24",0.591,12,"bingfenzhang,cbyan1998,liuxiangyue,mingruichen1004,ziyuelu"
370,5207491,"Yifei Zhang","2020-09-11 02:04:05",0.591,5,jimmyzhang97
371,5119883,Aman.cyberia,"2020-08-02 18:23:47",0.591,2,cyberia
372,5242978,"nothing can beat me","2020-08-18 05:42:57",0.591,3,lovedm
373,5350800,kumar,"2020-09-08 16:15:12",0.591,17,"kbrajwani,onkardhamapurkar"
374,5322616,Maxime,"2020-08-04 13:54:36",0.591,3,maxxed
375,5117207,"Dmitrij Kozachuk","2020-08-25 20:37:20",0.591,9,koza4ukdmitrij
376,5113948,"Ruslan Baikulov","2020-08-09 14:17:19",0.591,6,romul0212
377,5339751,"Vignesh #2","2020-09-12 23:05:56",0.591,29,vigneshirtt
378,5116183,"Deepankar Chakraborty","2020-08-05 04:04:02",0.591,1,deepankarchakraborty
379,5116745,"Niranjan Nakkala","2020-08-25 11:16:20",0.591,3,niranjanmudhiraj
380,5310158,"Submission Scoring Error","2020-08-22 07:20:55",0.591,4,bz6102365
381,5157829,RahulBaburaj,"2020-08-22 08:19:36",0.591,5,rahulbaburaj
382,5354845,"Zhuoxi Bai","2020-08-05 12:50:55",0.591,2,zhuoxibai
383,5353851,sib,"2020-09-13 04:25:47",0.591,21,sibhvn001
384,5329654,"Sahil Maheshwari","2020-08-05 14:03:29",0.591,1,sahilmaheshwari
385,5359396,Penguin,"2020-08-05 18:06:27",0.591,1,qypeng12
386,5310615,"Camil Belhadjoudja","2020-08-06 19:26:54",0.591,2,"del=0816d65304e4a935,rayanaay"
387,5153545,"surfin bird","2020-08-06 18:18:33",0.591,1,"appetukhov,aqualtis"
388,5224711,"Emre AYDIN","2020-08-06 21:21:47",0.591,2,aydinemre
389,5357175,"Artyom Lyan","2020-08-09 09:13:35",0.591,8,arli2016
390,5368771,"Prabhakar Kumar","2020-08-08 02:24:53",0.591,1,pksmiles13
391,5339609,"Anton Sakharov","2020-09-15 18:20:29",0.591,49,sanantoha
392,5367521,L2,"2020-09-15 15:09:56",0.591,33,"abmokin,ihelon"
393,5120284,Yusuf,"2020-08-10 00:02:47",0.591,1,gamingconceited
394,5366914,poco,"2020-08-10 05:42:56",0.591,2,tsunpoko
395,5376251,"Dezső Ribli","2020-08-15 19:08:53",0.591,11,riblidezso
396,5117259,lansaid,"2020-08-10 07:33:28",0.591,1,vmetenev
397,5273117,vansadiak,"2020-09-08 09:12:32",0.591,33,kuldeepvansadia
398,5121102,mn2019,"2020-09-10 00:24:31",0.591,26,mn2019
399,5305170,Admiral,"2020-09-15 22:19:46",0.591,17,kopinhruk
400,5384136,Maya,"2020-08-14 06:18:28",0.591,1,amidala
401,5139421,"Souham Ghosh","2020-08-15 17:52:03",0.591,2,souham
402,5388111,[Deleted],"2020-08-17 13:26:57",0.591,5,del=f8e6a1a4928b8e48
403,5140586,YUV4R4J,"2020-08-25 16:44:07",0.591,7,gyuv4r4j
404,5385005,"Dewei Chen","2020-08-16 15:46:27",0.591,3,dwchen
405,5179056,Jing,"2020-09-14 16:29:01",0.591,22,jinghuiwong
406,5397352,"Dipak Kumar Samanta","2020-08-16 06:19:44",0.591,1,dipak889
407,5400340,makarevich,"2020-08-17 09:18:27",0.591,1,makarevich
408,5178393,"[Deleted] 2b02c28b-0a38-4498-8afd-db7bd49724c0","2020-08-18 03:04:44",0.591,2,del=ad616be95a26d0a0
409,5404001,NicholeW,"2020-08-20 07:01:54",0.591,5,nicholew
410,5116830,RsTaK,"2020-08-29 20:37:45",0.591,6,rahulgulia
411,5330313,birbnet,"2020-08-28 07:27:49",0.591,20,saarioka
412,5149300,"Rakshith R","2020-09-02 11:27:56",0.591,53,rakshith1
413,5116392,necofuryai,"2020-08-26 06:44:36",0.591,2,necofuryai
414,5412985,"[Deleted] 5f6bd0d7-7952-44bb-aea4-eeeb148abd46","2020-08-20 14:23:44",0.591,2,del=72de1569bc821511
415,5415241,ValeryTamrazov,"2020-08-20 19:33:42",0.591,1,valerytamrazov
416,5356679,otto_sei,"2020-09-14 01:19:44",0.591,24,mhiro216
417,5358221,zrwshh,"2020-08-21 12:44:12",0.591,1,zrwshh
418,5317613,yunxi,"2020-08-22 04:11:35",0.591,1,feiwofeifeixiaowo
419,5369428,"kou kinn","2020-08-26 15:05:45",0.591,7,koukinn
420,5382005,"Qianzhou Wang","2020-08-24 04:04:34",0.591,5,qianzhouwang
421,5421139,bbtatsu,"2020-08-22 16:09:14",0.591,1,bbtatsu
422,5347612,TTaJla46u4eu,"2020-08-28 14:33:07",0.591,5,letfoolsdie
423,5420426,sinchir0,"2020-08-24 23:56:31",0.591,1,sinchir0
424,5116324,iwashi,"2020-08-25 00:31:16",0.591,2,tatsuyatakahashi
425,5285012,"Valiant Vampires","2020-09-05 12:23:50",0.591,24,"erelin6613,vishnurapps"
426,5218059,"Ryan Tran","2020-09-08 16:58:51",0.591,3,ryantran2165
427,5382235,Damodar,"2020-08-28 03:50:05",0.591,4,dhegde
428,5437504,"Digvijay Yadav","2020-08-26 14:23:37",0.591,2,digvijayyadav
429,5440133,SUREKHA,"2020-09-05 02:06:06",0.591,4,surekharamireddy
430,5150459,"Simon Baltes","2020-08-27 07:58:03",0.591,3,botapetit
431,5442532,"Anna Petrova SB","2020-08-30 14:02:50",0.591,3,annapetrovasb
432,5415007,"Radadiya Mohit","2020-08-29 02:40:08",0.591,2,radadiyamohit
433,5346546,Dealer,"2020-08-29 11:36:04",0.591,2,mashrurmorshed
434,5410261,honake,"2020-08-30 15:46:08",0.591,2,honake
435,5356780,大佬，喝冰阔乐,"2020-09-15 23:23:56",0.591,29,"dengbohhxx,yuhaiyong"
436,5380354,sirius*,"2020-08-31 14:22:37",0.591,9,king1sirius1
437,5403580,"Ashraf Mahdhi","2020-08-31 12:39:36",0.591,3,mahdhiashraf
438,5116986,AntiSquid,"2020-09-01 00:58:34",0.591,9,antisquid
439,5351155,"Stephen Liang","2020-09-01 02:44:19",0.591,4,stephenliang
440,5449516,"Tommaso Giovannini","2020-09-13 09:57:38",0.591,18,tommasogiovannini
441,5451669,"Ken At","2020-09-01 09:19:47",0.591,1,ichizo
442,5459434,@run,"2020-09-12 17:42:10",0.591,12,arunprathap
443,5455048,jingwora,"2020-09-03 15:02:40",0.591,5,jingwora1
444,5165318,sakakiba,"2020-09-14 08:27:44",0.591,3,sakakiba
445,5208326,Birdify,"2020-09-10 15:08:57",0.591,16,"del=1d10313ea3995fdf,wanjingzhang123,yifanzhangfdu,yihanshao"
446,5465619,"Niranjan Singh","2020-09-04 00:54:03",0.591,5,niranjanmaisnam
447,5440370,MichaelZhao,"2020-09-04 01:58:31",0.591,2,michaelzhao1021
448,5473262,Bonoron,"2020-09-04 12:31:12",0.591,1,minoriendou
449,5402479,U023,"2020-09-06 00:58:58",0.591,5,ryutek
450,5419055,"P.J. Finlay","2020-09-05 09:10:12",0.591,7,"del=0a86259837234434,pjfinlay"
451,5478252,Radperia,"2020-09-07 16:10:44",0.591,6,radperia
452,5291707,"Rohit Agarwal","2020-09-10 01:26:38",0.591,6,rohitagarwal
453,5424353,"Zhassulan Shaikhygali [dsmlkz]","2020-09-06 10:55:29",0.591,2,zhaseke
454,5481348,AndrSl,"2020-09-06 11:31:54",0.591,1,"aalian,marina2206"
455,5481750,"Lan Dinh","2020-09-15 20:45:01",0.591,7,ngochoanganhmai
456,5173957,Sumida,"2020-09-15 02:36:15",0.591,52,tmyksmd
457,5486081,"Robert #2","2020-09-09 05:42:36",0.591,3,ali555
458,5408722,AbdulBaseerMohammed,"2020-09-15 07:24:43",0.591,5,abdulbaseermohammed
459,5380476,"Harsh  #2","2020-09-15 14:58:44",0.591,9,harshdevgoyal
460,5450055,SAS,"2020-09-14 16:48:48",0.591,2,shivam2811
461,5493641,"[Deleted] 12f64f2d-ed61-408c-af7d-083d90c6e428","2020-09-15 17:48:37",0.591,2,del=a1b96d04959cde02
462,5490344,enjoy,"2020-09-09 07:58:41",0.591,3,enjoydata
463,5436225,shidun66,"2020-09-12 05:46:50",0.591,5,shidun66
464,5414201,海天之子,"2020-09-14 01:51:13",0.591,2,zhoujianyin666
465,5355866,navneeth,"2020-09-15 15:05:39",0.591,9,navneeth
466,5365370,"Zunaed Rafi","2020-09-12 06:09:46",0.591,21,mohammadzunaed
467,5373035,Paul_Fa,"2020-09-15 16:52:37",0.591,11,paulfa
468,5287893,greylord1996,"2020-09-14 23:51:23",0.591,2,greylord1996
469,5273118,zyxsbhp,"2020-09-13 13:59:08",0.591,11,r0ngga0
470,5393309,"AJITESH SHUKLA98","2020-09-13 14:43:13",0.591,5,ajiteshshukla98
471,5169471,"Bruce Young","2020-09-14 01:02:47",0.591,4,mutantspore
472,5421569,"Jianxin Sun","2020-09-14 02:02:46",0.591,1,sunjianxin
473,5158379,"Tomoki Yoshida","2020-09-15 10:55:45",0.591,25,tomokiyoshida
474,5460752,"Ozgun Yalcin","2020-09-15 17:38:53",0.591,4,ozgunyalcin
475,5349909,"Tensor Girl","2020-09-14 18:07:17",0.591,2,usharengaraju
476,5151802,"Korotkov Konstantin","2020-09-14 19:44:54",0.591,2,kosta324
477,5301492,curiosity,"2020-09-15 02:33:43",0.591,18,chmffwn1
478,5363455,"Phil Dhingra","2020-09-15 04:47:12",0.591,5,philipkd
479,5121891,[Deleted],"2020-09-15 06:29:20",0.591,22,del=ecd6cd41125955c4
480,5167916,"Vignesh Pillay","2020-09-15 16:01:18",0.591,6,vignet
481,5243057,moog,"2020-09-15 07:13:40",0.591,6,opu2aki
482,5265179,"Evgeny Kovalev","2020-09-15 08:20:48",0.591,2,blackitten13
483,5451489,"from coffee import *","2020-09-15 11:13:10",0.591,7,ChristianDenich
484,5320508,"Shun Fukuda","2020-09-15 15:04:12",0.591,7,shun2741
485,5122438,"Do Re Mi","2020-09-15 16:49:54",0.591,2,radream
486,5405875,"[Deleted] 923c0db9-ab43-4b4e-95cb-109cd445ba86","2020-09-15 17:08:46",0.591,2,del=ba24ce184409b516
487,5120281,andrekos,"2020-09-15 17:11:37",0.591,5,andrekos
488,5420472,"Ivan Vasenov","2020-09-15 20:21:34",0.591,2,mindparadox
489,5221108,F.J.Martinez-de-Pison,"2020-09-15 19:08:41",0.591,22,jpison
490,5119416,"Mighty Thor","2020-09-12 13:27:30",0.591,18,vineeth1999
491,5157169,"Kohei TANAKA","2020-09-15 19:06:13",0.591,24,schadling
492,5264958,"[Deleted] a82793c1-90b6-463b-88ac-d09fdbc72845","2020-09-06 01:36:39",0.591,8,del=b8cf1fc87aae14c6
493,5349866,vishram6,"2020-09-15 20:36:45",0.591,17,vishram6
494,5132822,Chanhu,"2020-09-12 00:07:01",0.591,23,chanhu
495,5286386,7s,"2020-09-15 12:50:45",0.591,7,"shiano,ujg66822"
496,5361278,"Bhagawan Subedi","2020-09-06 22:24:46",0.591,1,bhagone
497,5463906,pyramid0,"2020-09-09 02:37:00",0.591,1,pyramid0
498,5412006,"Let Me Go","2020-09-13 11:37:29",0.591,36,meaninglesslives
499,5163470,Honk,"2020-09-15 20:49:46",0.591,27,rishigottumukkala
500,5124359,No_one,"2020-08-06 12:11:39",0.591,9,artemis874
501,5433268,"qhapaq 49","2020-08-26 12:20:55",0.591,1,qhapaq49
502,5123918,"Carl McBride Ellis","2020-09-08 05:33:24",0.591,5,carlmcbrideellis
503,5119123,"Arthur  Llau","2020-07-10 07:41:37",0.591,1,arthurllau
504,5415661,"Arman Yanpi","2020-09-15 22:30:07",0.591,15,aspiryn
505,5114377,"Atanas Atanasov","2020-09-14 13:14:25",0.591,8,atanasova
506,5235998,"Bin Chicken","2020-09-15 11:37:29",0.591,36,"theruni,trana8525"
507,5427629,"Oleg Kokorin","2020-09-15 04:27:05",0.591,14,apparition
508,5478650,UDaiJin,"2020-09-11 17:00:18",0.591,6,udaijin
509,5145049,Chik-chirik,"2020-08-29 11:45:07",0.591,3,narek1110
510,5154977,funky_chicken,"2020-07-15 07:49:06",0.591,6,sterby
511,5269230,dadada,"2020-08-15 00:35:39",0.591,19,"chengqianshun,yutingtan"
512,5122071,"Puck Wang","2020-09-08 03:40:38",0.591,13,gmhost
513,5339804,YujiAriyasu,"2020-08-01 07:58:23",0.591,2,yujiariyasu
514,5120413,"dhaqui the kaggler","2020-09-15 19:50:09",0.591,3,dhaqui
515,5121571,dynamic24,"2020-09-15 00:32:38",0.591,92,dynamic24
516,5222407,"Heads or Tails","2020-09-15 21:02:34",0.591,22,headsortails
517,5219578,"Dong Zhang","2020-07-20 03:11:14",0.590,3,choutou
518,5198586,Kenji,"2020-07-06 11:24:15",0.590,1,kjzksc
519,5218518,"Thomas Weir","2020-08-14 10:01:34",0.590,9,thomasweir
520,5138830,Hakata618,"2020-07-06 16:29:55",0.590,4,takahiro920618
521,5223909,"Hantian Zheng","2020-07-07 02:25:36",0.590,1,hantianzheng
522,5180704,"Nandhu Elango","2020-07-19 13:22:43",0.590,3,nandhuelan
523,5116871,Leobewin1,"2020-08-19 03:03:13",0.590,12,leoisleo1
524,5152324,"Tanishq Gautam","2020-08-11 16:02:10",0.590,7,ligtfeather
525,5138718,vignesh,"2020-07-07 09:34:48",0.590,1,vicky1999
526,5213136,ZhangNing,"2020-09-05 14:52:40",0.590,3,vectoraaa
527,5115120,shigematsu,"2020-07-09 03:35:40",0.590,5,shigematsu
528,5124157,"Nobuo Onishi","2020-09-04 17:35:40",0.590,3,nobuoonishi
529,5195468,Tom57,"2020-08-11 11:44:33",0.590,2,thomastilli
530,5239208,"Dipam Paul","2020-07-23 10:27:32",0.590,2,dipampaul17
531,5115337,miaodeshui,"2020-09-14 07:52:02",0.590,6,miaodeshui
532,5241654,"RITIKA NANDI","2020-08-08 05:36:28",0.590,2,ritika12345
533,5193056,"Shohei Goda","2020-09-13 04:59:41",0.590,7,kenkengoda
534,5249066,"[Deleted] 71d2e528-8a97-44a1-9c59-ad4adfd71449","2020-07-11 08:17:33",0.590,1,del=be338d9d73eecc3f
535,5244697,meurice,"2020-07-11 14:03:45",0.590,1,meurice
536,5151896,DennisAlex,"2020-07-30 10:24:13",0.590,5,"alexanderch,dnsigshv"
537,5251580,Delta,"2020-09-04 05:19:57",0.590,16,djtere
538,5253661,ZhangOS,"2020-07-12 11:05:21",0.590,1,zky001
539,5115242,kojimar,"2020-08-19 04:19:24",0.590,5,kojimar
540,5258109,"Peter CXL","2020-08-28 07:17:17",0.590,7,a6893676
541,5116487,SeuTao,"2020-07-23 20:14:31",0.590,2,shentao
542,5169879,Mrinal,"2020-07-14 20:06:36",0.590,2,mrinaal007
543,5161725,Light,"2020-07-30 11:53:21",0.590,24,berserker408
544,5267660,"dragon zhang","2020-07-15 17:03:49",0.590,3,dragonzhang
545,5122973,"Mahmud Hasan","2020-07-15 14:19:03",0.590,1,mahmudds
546,5268871,AKGHYD,"2020-09-02 13:33:07",0.590,3,akghyd
547,5180004,bharathpreetham,"2020-07-16 04:31:38",0.590,3,bharathpreetham
548,5242021,Topir,"2020-07-16 14:00:42",0.590,1,"aaabrashkina,anastasiyakulagina,avf1311,golovatayaan"
549,5269262,pongba,"2020-08-19 19:36:15",0.590,2,zhugds
550,5120728,"Ryo Kawada","2020-09-14 04:43:51",0.590,3,ryokawada
551,5152259,HengtaoTantai,"2020-08-28 01:28:45",0.590,29,tantai
552,5123591,xkotix,"2020-08-15 10:49:37",0.590,7,xkotix
553,5128946,Krishna,"2020-09-03 12:59:02",0.590,6,veeralakrishna
554,5142764,forkman,"2020-08-09 04:28:28",0.590,13,penchin
555,5142897,tokoyomi,"2020-09-15 14:14:55",0.590,12,yifugu
556,5384532,"Yusuke Oshiro","2020-09-12 17:27:46",0.590,13,oshiroy
557,5355833,"Serigne ","2020-08-31 20:59:05",0.590,13,serigne
558,5478996,NaviGators(C.Labs),"2020-09-15 20:22:38",0.590,16,"miharsh,tanishgupta34"
559,5115865,"Darek Kłeczek","2020-09-13 02:40:12",0.590,2,thedrcat
560,5491634,NeuroTza9ze9,"2020-09-15 02:39:13",0.590,26,"del=a3ebdc914ffff14d,klaihelmi7,ksouriazer,yassinehamdaoui1"
561,5346361,Shingo.S,"2020-09-15 08:36:49",0.590,52,shingo405
562,5114248,"Eric Freeman","2020-09-15 16:39:51",0.590,15,ericfreeman
563,5345098,"Marco Gorelli","2020-08-20 09:58:59",0.590,4,marcogorelli
564,5375191,Hossein,"2020-08-11 00:41:18",0.590,4,tomi85
565,5113582,"Hossein Masoumi Karakani","2020-09-15 20:59:57",0.590,11,hossein2015
566,5445192,youzi,"2020-08-31 10:56:25",0.590,4,youzi2016
567,5379330,Enjoy,"2020-09-05 15:37:49",0.590,5,"jadeqian,jiaqitan,xinzeng98,ying1zhu,zhenghangxie"
568,5444321,"koji fujita","2020-09-04 12:42:50",0.590,3,kojifujita
569,5115277,yu4u,"2020-09-02 14:26:12",0.590,10,ren4yu
570,5417995,"[Deleted] 5847404e-58e1-42e1-88d2-d77dfd3d6ece","2020-09-11 12:58:47",0.590,23,del=28054f22d94887aa
571,5116850,"Mathurin Aché","2020-09-15 13:14:59",0.590,27,mathurinache
572,5114929,"Tomoya Koike","2020-09-14 11:14:47",0.590,39,tomoyakoike
573,5113718,"Andrew Lukyanenko","2020-07-09 04:29:36",0.590,3,artgor
574,5121830,validmodel,"2020-09-12 15:36:44",0.590,13,validmodel
575,5388206,BlackRoller,"2020-08-21 09:30:34",0.590,7,blackroller
576,5403893,BlattDrama,"2020-08-21 09:38:40",0.590,8,blattdrama
577,5238354,Yann,"2020-08-03 07:32:24",0.590,35,yannael
578,5421351,"Vicens Gaitan","2020-09-12 12:06:11",0.590,14,vicensgaitan
579,5412352,"Akira Hirohashi","2020-09-15 14:06:07",0.590,25,akirahirohashi
580,5318568,"Adel Valiullin","2020-09-14 17:31:19",0.590,6,mystery
581,5131943,"wassim henia","2020-09-13 19:12:32",0.590,8,wassim10
582,5172929,Kronki,"2020-09-13 15:09:30",0.590,6,kronki
583,5478517,"Nguyeenx Anh Binh","2020-09-13 16:46:25",0.590,4,binhdeptrai
584,5435938,Janos,"2020-09-15 20:24:15",0.590,14,janosk21
585,5379458,"Md Fahim","2020-09-15 16:22:34",0.590,6,mdfahimreshm
586,5198837,"Greg Shu","2020-09-15 18:49:59",0.590,13,fermi0n
587,5171696,tamref,"2020-08-29 05:27:47",0.590,10,tamreff3290
588,5326496,solomaster,"2020-09-09 03:50:57",0.590,4,zhaoyilun
589,5284392,"Kaoru Sasakawa","2020-09-14 14:37:46",0.590,38,kaorusasakawa
590,5267427,rincha,"2020-09-09 14:55:33",0.590,3,satrin
591,5440271,"Naman Tuli","2020-09-14 03:54:00",0.589,7,namantuli
592,5200249,"Kostya Kravchenko","2020-08-25 21:43:34",0.589,15,kcostya
593,5404016,CatsLubei,"2020-08-19 14:29:40",0.589,4,catslubei
594,5113684,"Vlad Golubev","2020-09-15 08:04:43",0.589,7,golubev
595,5118319,"[Deleted] 95099c7c-268d-4354-b3f7-a66fea3319ef","2020-07-24 09:46:12",0.589,16,del=db594d5b9a4880af
596,5336564,sRoger,"2020-09-15 00:52:06",0.589,18,sroger
597,5413328,Signal,"2020-09-03 21:13:18",0.589,9,brianfeeny
598,5227091,"LP space","2020-09-13 07:47:49",0.589,8,panjj1125
599,5480405,"Null Stellensatz","2020-09-06 09:25:26",0.589,2,nullstellensatz0
600,5113789,"Jan Bre","2020-09-15 09:06:34",0.589,5,jpbremer
601,5114578,"Mark wijkhuizen","2020-09-15 18:47:22",0.589,40,markwijkhuizen
602,5280903,monaou,"2020-09-14 15:08:30",0.589,19,monaou
603,5480510,shewenjun,"2020-09-15 13:38:34",0.589,16,sw19961003
604,5378542,შალვა,"2020-08-18 16:50:39",0.589,2,shalvat
605,5395879,nmitsu,"2020-09-14 15:28:46",0.589,4,nmitsu
606,5403990,"Ciel 42","2020-08-21 08:42:08",0.589,6,ciel42
607,5405537,XZ,"2020-08-25 09:46:17",0.589,5,dwdkills
608,5396665,"Long Live Belarus","2020-09-15 21:32:27",0.589,32,"arnimen5,germanjke,vadimtimakin"
609,5417484,"Zahra ELHAMRAOUI","2020-09-15 22:18:55",0.589,23,zahraelhamraoui565
610,5339417,"Vitalii Mokin","2020-09-05 20:13:48",0.589,7,vbmokin
611,5297276,"Kamal Das","2020-09-15 12:15:55",0.589,20,kmldas
612,5355321,Madz2000,"2020-09-12 18:43:49",0.589,7,"kshitijmohan,madz2000"
613,5116472,Kazuhito00,"2020-09-15 02:13:23",0.589,17,kazuhito00
614,5115586,DENPA92,"2020-08-12 05:42:11",0.589,1,denpa92
615,5118145,"Miroslav Valan","2020-09-08 14:55:35",0.589,4,valanm
616,5115539,Kage_Yonko,"2020-09-14 08:31:21",0.589,10,projdev
617,5125511,"Yoshiyuki Ohiwa","2020-08-12 15:22:55",0.589,1,yoshiyukiohiwa
618,5357428,"Abhishek C. Salian","2020-09-04 11:08:37",0.589,8,abhisheksalian
619,5239408,yy_67,"2020-08-12 23:09:15",0.589,3,rtian67
620,5309106,"Duong Anh Kiet","2020-08-14 08:12:00",0.589,2,ffyyytt
621,5181453,"Alexander Polyakov","2020-08-21 09:26:07",0.589,5,alexpolyakov
622,5119269,"Chia-Ta Tsai","2020-09-08 23:46:17",0.589,5,cttsai
623,5394725,"E-Jay Ng","2020-08-15 07:30:32",0.589,1,ejayng
624,5169450,"Paulo S. Santos","2020-08-15 19:42:12",0.589,2,satansw
625,5119004,"Manoj Prabhakar","2020-08-26 15:42:29",0.589,33,manojprabhaakr
626,5156214,"Vishal ","2020-08-17 09:35:46",0.589,2,vishal1310
627,5406566,Valerie,"2020-08-18 15:15:35",0.589,1,kimmy1
628,5371026,AmorfEvo,"2020-09-14 20:07:40",0.589,12,killimi
629,5120262,Givan,"2020-09-11 13:34:33",0.589,2,zifencai
630,5229730,"Lawrence Chernin","2020-08-19 21:53:57",0.589,3,lawrencechernin
631,5260600,P'z,"2020-08-20 09:56:03",0.589,2,"obameyang,weee87,yosho18"
632,5414540,"Artem Erokhin","2020-08-20 15:08:25",0.589,1,ggofat
633,5330134,mmmmmmiracle,"2020-08-20 23:20:23",0.589,1,yongshenghou
634,5366641,"Ouassim Adnane","2020-08-25 22:50:02",0.589,8,ishivinal
635,5152177,"px wang j","2020-08-24 20:32:59",0.589,5,jwb273
636,5416720,Adivan,"2020-08-21 09:10:59",0.589,1,adivan
637,5150886,kri-kri,"2020-08-21 12:26:01",0.589,3,gdonchyts
638,5157025,"Tuấn Lương","2020-09-02 05:22:55",0.589,8,luonganhtuan93
639,5362707,AcidNets,"2020-09-07 18:36:35",0.589,21,"biruk1230,rolandw0w"
640,5420762,ArnNoo,"2020-08-22 13:49:43",0.589,2,arnnoo
641,5399527,"Victor Dheur","2020-08-22 23:25:20",0.589,1,vekteur
642,5419651,"Dionisius Darryl Hermansyah","2020-09-03 06:28:28",0.589,15,dionisiusdh
643,5244700,"D. Martinez","2020-08-23 02:24:25",0.589,1,martinica
644,5371191,"Xplorer 42","2020-09-13 09:32:53",0.589,6,xplorer42
645,5223235,"Nick Styles","2020-08-30 17:46:52",0.589,5,styles
646,5115226,"Sergey Bryansky","2020-09-15 22:36:28",0.589,7,sggpls
647,5379780,Enigma,"2020-09-15 11:25:05",0.589,14,"amithasanshuvo,azaemon,khanfashee"
648,5416659,"[Deleted] 89002833-116b-4f0a-964e-423ccd06404f","2020-09-09 04:40:31",0.589,5,del=ff804ae30baf8fd5
649,5208631,"mohaned abid","2020-08-24 11:25:13",0.589,3,mohaned47
650,5233357,"Hiromitsu Kigure","2020-08-30 04:40:51",0.589,4,hirokig
651,5260229,"Paras Varshney","2020-08-31 17:45:39",0.589,4,blurredmachine
652,5127473,"Dmitry Kozlov","2020-09-13 07:10:52",0.589,6,dkozlov
653,5142621,"Sidney Ng","2020-09-04 13:44:27",0.589,9,sidneyng
654,5427070,"Smile and wave","2020-09-08 09:19:15",0.589,5,"endeight,furylegionary,vitkov,vovademkov"
655,5125693,BirdMen,"2020-09-13 23:29:41",0.589,31,"muhakabartay,roydatascience"
656,5457955,"MQ Zhang","2020-09-03 03:03:38",0.589,1,maoquanzhang
