Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
298,12069975,FancifulCrow,"2024-05-26 13:05:41",0.04618,8,fancifulcrow
299,11769818,"Thierry Neusius","2024-04-06 06:15:11",0.01384,15,thierryneusius
300,11923746,"Nadav Ben To","2024-04-18 10:15:39",-0.00323,8,nadavbento
301,11834017,lllllllllllll,"2024-03-30 09:18:36",-0.00540,2,chenglinfan
302,12076481,Dead4an,"2024-05-16 14:48:03",-0.04164,10,dead4an
303,11877446,"Pushkar K.G","2024-04-02 17:24:41",-0.06847,1,dejokz
304,12024769,"Lexi Bobb","2024-04-29 03:07:43",-0.08752,5,lexibobb2
305,11612769,"Takfarines Guergueb","2024-04-01 16:30:34",-0.08776,1,bachaboos
306,11778535,murashow,"2024-03-26 00:35:23",-0.20041,3,murashow
307,11869339,"Evgeni Mishin","2024-04-18 13:25:04",-0.39108,5,evgenimishin
308,11751885,prasad,"2024-04-28 17:38:51",-0.39784,19,prasadsawant
309,11820007,"Avi Roshkovan","2024-04-20 08:21:36",-0.42645,2,aviroshkovan
310,12018321,Menina,"2024-05-29 12:11:33",-0.44337,45,menina
311,12120493,bu-xiang-da-gong,"2024-05-30 00:05:51",-0.44337,3,buxiangdagong
312,11848366,"Dor Roderman","2024-03-31 17:36:48",-0.52462,2,dorroderman
313,11765371,"Muhammad Suleiman Qureshi","2024-05-13 09:09:49",-1.39028,2,"msuleimanqureshihu,nimrasohail"
314,11813619,"Dima Fleer","2024-04-07 16:20:24",-1.39330,1,dimafleer
315,11755075,"Neural Network Project","2024-04-26 19:16:59",-1.45531,7,"arulmozhiselvanmohan,nagasatyasaiponnam,vivekjohnsudhakar"
316,12148683,"Faithful Chukwunwogor","2024-06-02 18:29:57",-1.50430,4,faithfulchukwunwogor
317,11976898,"Nathan Smyers","2024-04-24 14:28:38",-1.59627,4,nathansmyers
318,12170893,"Chanchal Alam","2024-05-27 15:34:07",-1.91756,1,chanchal24
319,11931478,LINCE,"2024-05-24 18:33:31",-1.98687,3,"antonioergori,eduardoferreirarios,guilucas12,igorcesarcmb"
320,11618262,"Shailaja Sampat","2024-04-04 22:48:51",-1.98690,6,"shailaja183,subhasish91"
321,12099430,"[Deleted] 1dd3f62b-2428-4d10-9b80-b82f9a43a1c2","2024-05-13 06:24:29",-2.01564,10,del=6846dc94678e546c
322,12131355,QuantumQuarks🌀,"2024-05-26 19:47:21",-2.26302,6,"aylakayabas,elifsarahan"
323,12060499,Horikitasaku,"2024-05-19 03:57:01",-2.47303,2,horikitasaku
324,11605084,BeginnerZHI,"2024-04-11 06:51:54",-2.72748,3,beginnerzhi
325,11949654,naffff,"2024-04-21 22:33:26",-2.74917,7,naffff
326,11954029,"Sarah Alderman","2024-04-29 23:40:27",-2.82247,5,sarahaldermann
327,11899030,"Daniel Shapiro","2024-04-29 22:32:55",-2.82247,6,danielshapiro529
328,11783772,williamkuo2000,"2024-04-30 05:57:32",-3.04940,4,williamkuo2000
329,11926904,"Li Lindakk","2024-04-22 18:31:14",-3.35524,2,lilindakk
330,12017371,"Bekir Emirhan Akay","2024-04-25 18:52:48",-3.43062,2,bekiremirhanakay
331,11820484,azeaqsdazd,"2024-04-17 08:36:57",-3.52057,10,naffffff
332,12037450,"Blake Bevacqua","2024-04-29 23:18:56",-3.96410,2,blakebevacqua
333,11848309,Erez_Kirat,"2024-04-17 23:08:21",-4.04996,2,erezkirat
334,11687150,"Kai Erik Niermann","2024-03-29 12:01:24",-4.05108,8,kaierikniermann
335,11684257,TT,"2024-03-25 10:51:21",-4.05108,1,nicolasvidal
336,11803805,SAM,"2024-04-24 01:11:05",-4.05108,5,"adriennordin,mileristovski,sarrachabanechaouche"
337,11905069,"Van Mason","2024-04-16 03:55:21",-4.34435,9,vanmason
338,11958790,"Oksana Ak","2024-04-26 06:00:40",-4.73155,5,oksanaak
339,11974785,"Radu Sima12","2024-05-20 23:47:19",-4.89314,16,radusima12
340,11876273,"Andrei Dan Filip","2024-05-21 12:16:57",-4.90729,9,"andreifilip256,davidardelean"
341,11931377,"Hannah Ogden","2024-04-28 00:57:06",-5.02117,1,hannahog95
342,11932398,"Sean Lee","2024-04-26 01:29:29",-5.37871,2,seanglee21
343,11642430,"Kirill Babkin","2024-04-11 12:09:11",-5.99147,2,kiri11babkin
344,11956432,"AHMAD SAID MOLDHARIYA","2024-04-22 07:29:38",-6.39065,1,ahmadsaidmoldhariya
345,11957334,"Vladislav Elemesov","2024-04-18 07:08:52",-6.74623,1,yelikvl
346,12117127,jeonghun2,"2024-06-03 00:28:31",-7.00537,2,jeonghun2
347,11669115,KingsleyYoimiya,"2024-05-20 10:42:59",-7.19366,2,kingsleyyoimiya
348,11701182,tsunta_m,"2024-05-28 08:23:33",-7.38815,2,masatsunta
349,11670559,"KAVIPHAT SEANSOM","2024-04-02 02:06:17",-7.84681,3,"kaviphatseansom,sitzaeverygalaxy"
350,12162733,"Chikara Ohishi","2024-05-26 04:22:33",-7.92692,1,chikaraohishi
351,11841654,"Phanny Oppy","2024-04-08 21:55:26",-8.00997,1,thephantomoftheopera
352,12020401,"tiko bimo","2024-05-02 05:53:14",-8.08565,4,tikobimo
353,11883052,"Gerald Pascua","2024-04-05 10:56:27",-8.22177,2,geraldpascua
354,11681271,QiyuZhang,"2024-03-28 03:27:38",-8.25455,3,qiyuzh
355,12129202,"Markéta Houska Tahadlová","2024-05-26 10:26:46",-8.48261,4,marktahouskatahadlov
356,12092694,begraipb,"2024-05-13 07:02:55",-8.89358,1,begraipb
357,12103482,LJD_WHUT,"2024-05-13 12:25:21",-9.41040,1,ljdwhut
358,11914744,Men_Work_1,"2024-04-18 18:17:13",-10.64339,1,menwork1
359,11642463,"Umar IGAN","2024-05-18 15:12:54",-12.24497,2,umar47
360,11967042,"Justin Javier Perez","2024-05-22 06:29:29",-12.68822,23,justinjavierperez
361,11692363,"peter rong","2024-04-22 22:41:41",-18.14982,3,therazanian
362,11814132,"Pascal Yang","2024-05-02 03:15:43",-19.01458,8,pascalyang
363,11795865,"Karthikheyaa Kurra","2024-05-23 14:29:58",-23.58612,9,karthikheyaakurra
364,11604445,Kxz499,"2024-03-26 08:12:19",-39.23642,1,kxz499
365,12071060,PGLS,"2024-06-02 22:12:02",-41.30942,24,"piotrgreda,ukaszszarejko"
366,12169164,malu,"2024-06-01 15:38:29",-47.51637,4,matrixmalu
367,11853566,"Elle McFarlane","2024-03-30 21:36:38",-50.48529,2,ellemcfarlane
368,11949081,"Ben Burnham","2024-04-30 20:05:28",-51.74551,5,benburnham
369,12068467,"erum faheem","2024-05-10 06:00:24",-78.07362,1,erumfaheem
370,11921129,"Osamah Al-Qershi","2024-04-30 22:10:52",-82.11043,5,osamahalqershi
371,11884063,"game bb","2024-04-06 01:08:20",-82.81317,1,gamebb
372,11655206,"Gabriel de Magalhaes","2024-05-18 05:18:20",-124.40347,4,fabiogabriel
373,11712446,HammamiOmar,"2024-04-01 20:33:33",-273.11983,8,hammamiomar
374,11981655,"Abdelrahman Elsaraf","2024-04-28 12:59:17",-348.02532,3,engamohammed
375,11777856,huangx06,"2024-06-03 06:26:18",-348.02532,32,xiao06huang
376,11941028,"Shashank Shukla","2024-04-15 02:46:59",-393.66887,1,shashankshuklacodedl
377,12088066,"Mia Wotan","2024-05-10 19:05:14",-643.87326,2,miawotan
378,11670006,horohoro,"2024-04-02 16:08:59",-1118.34418,1,horohoro
379,12038466,"Muhammad Qasim Shabbir","2024-06-01 17:32:08",-2180.22598,3,muhammadqasimshabbir
380,12095246,"Ore Abolade","2024-05-12 17:09:38",-3696.87055,1,oreabolade
381,11827627,prodong_0401,"2024-04-01 17:34:55",-13628.92818,7,prodong0401
382,12190871,Lee0726,"2024-05-31 23:39:11",-19563.09272,3,lee0726
383,12177541,3305박참솔,"2024-05-31 22:19:06",-33323.84724,5,chapsol
384,11673487,zz0517,"2024-04-10 03:00:24",-47243.14665,2,zz0517
385,11840870,"agustin sanchez","2024-06-02 19:56:31",-57711.67915,1,agustinsanchez
386,11888785,"[Deleted] 5412d563-434b-4f15-9aed-12492010be4c","2024-04-10 11:34:24",-162685.03435,1,del=c2b0a9a91a329080
387,11749329,"elman gazayi","2024-05-21 06:25:19",-182675.64700,1,elmangazayi
388,12089622,"Prantik Sarmah","2024-05-15 10:38:43",-306299.85842,1,prantiksarmah
389,12105552,"Hermes Brown","2024-05-13 21:27:43",-3871525.30509,1,hermesbrown
390,11655826,CUMTShuShu,"2024-04-08 16:15:15",-41106482.80709,1,"alion1,lycorisjzy"
391,12104781,"Rohith Reddy Vangala","2024-05-13 16:53:02",-78377358.58565,2,rohithrrv
392,12032320,Tangsgo,"2024-05-02 11:57:11",-125017952.09089,2,alextang24368
393,12075629,S.Aoki,"2024-05-16 11:24:29",-140309285.54385,3,soyaoki
394,11812314,"Assamoi Koman","2024-04-23 19:58:24",-158894844.70908,2,"assamoikoman,benhaddadahcene,gerafk"
395,11632076,Prakash,"2024-03-27 03:27:12",-372168184.10135,1,mlkash
396,11845608,"Pol Monroig","2024-03-28 15:11:41",-538812102.22064,1,polmonroig
397,11759802,JBPlants,"2024-04-05 22:37:45",-761990995.97404,5,"del=8e21f691bc14d7ca,justinpadron1"
398,11861449,"Sanskar Kumar","2024-04-01 10:12:34",-30156782928302111190632320949956827414528.00000,1,sanskar3
